recording_id,t,ball_id,x,y
rec_1,3.7,3,41.6,127.38
rec_1,3.7,4,56.48,29.06
rec_1,3.7,5,149.21,148.89
rec_1,3.7,6,46.92,191.68
rec_1,3.7,7,311.27,201.73
rec_1,3.7,8,198.94,49.59
rec_1,3.7,9,229.51,25.14
rec_1,3.75,0,60.93,67.41
rec_1,3.75,1,256.59,245.19
rec_1,3.75,2,291.42,239.29
rec_1,3.75,3,48.68,124.91
rec_1,3.75,4,49.05,30.08
rec_1,3.75,5,151.77,155.94
rec_1,3.75,6,40.59,195.69
rec_1,3.75,7,312.15,209.18
rec_1,3.75,8,205.66,46.26
rec_1,3.75,9,236.99,24.53
rec_1,3.8,0,56.46,61.38
rec_1,3.8,1,262.7,249.54
rec_1,3.8,2,295.72,233.15
rec_1,3.8,3,55.76,122.43
rec_1,3.8,4,41.6,30.95
rec_1,3.8,5,154.32,162.99
rec_1,3.8,6,34.25,199.7
rec_1,3.8,7,313.19,216.61
rec_1,3.8,8,212.39,42.95
rec_1,3.8,9,244.45,23.83
rec_1,3.85,0,51.95,55.39
rec_1,3.85,1,268.71,254.03
rec_1,3.85,2,300.01,227.0
rec_1,3.85,3,62.84,119.95
rec_1,3.85,4,34.13,31.58
rec_1,3.85,5,156.87,170.04
rec_1,3.85,6,27.91,203.71
rec_1,3.85,7,314.6,223.97
rec_1,3.85,8,219.13,39.65
rec_1,3.85,9,251.91,23.06
rec_1,3.9,0,47.45,49.4
rec_1,3.9,1,274.65,258.6
rec_1,3.9,2,303.96,220.62
rec_1,3.9,3,69.92,117.48
rec_1,3.9,4,26.64,31.93
rec_1,3.9,5,159.43,177.09
rec_1,3.9,6,21.57,207.72
rec_1,3.9,7,316.59,231.2
rec_1,3.9,8,225.87,36.36
rec_1,3.9,9,259.37,22.21
rec_1,3.95,0,43.02,43.34
rec_1,3.95,1,280.59,263.18
rec_1,3.95,2,307.41,213.96
rec_1,3.95,3,76.99,115.0
rec_1,3.95,4,19.14,32.02
rec_1,3.95,5,161.98,184.14
rec_1,3.95,6,20.11,211.73
rec_1,3.95,7,318.91,238.33
rec_1,3.95,8,232.6,33.06
rec_1,3.95,9,266.81,21.31
rec_1,4.0,0,38.75,37.17
rec_1,4.0,1,286.51,267.78
rec_1,4.0,2,310.58,207.17
rec_1,4.0,3,84.07,112.53
rec_1,4.0,4,23.0,31.92
rec_1,4.0,5,164.54,191.2
rec_1,4.0,6,26.45,215.74
rec_1,4.0,7,321.32,245.43
rec_1,4.0,8,239.32,29.73
rec_1,4.0,9,274.25,20.36
rec_1,4.05,0,34.82,30.79
rec_1,4.05,1,292.37,272.47
rec_1,4.05,2,313.66,200.33
rec_1,4.05,3,91.15,110.05
rec_1,4.05,4,30.49,31.62
rec_1,4.05,5,167.09,198.25
rec_1,4.05,6,32.79,219.75
rec_1,4.05,7,323.82,252.5
rec_1,4.05,8,246.02,26.36
rec_1,4.05,9,281.69,19.38
rec_1,4.1,0,31.4,24.11
rec_1,4.1,1,298.11,277.29
rec_1,4.1,2,316.73,193.48
rec_1,4.1,3,98.23,107.57
rec_1,4.1,4,37.99,31.58
rec_1,4.1,5,169.64,205.3
rec_1,4.1,6,39.13,223.76
rec_1,4.1,7,326.51,259.51
rec_1,4.1,8,252.7,22.94
rec_1,4.1,9,289.12,18.39
rec_1,4.15,0,27.91,18
rec_1,4.15,1,303.68,282.31
rec_1,4.15,2,319.8,186.64
rec_1,4.15,3,105.31,105.1
rec_1,4.15,4,45.47,32.11
rec_1,4.15,5,172.2,212.35
rec_1,4.15,6,45.46,227.77
rec_1,4.15,7,329.43,266.41
rec_1,4.15,8,259.34,19.46
rec_1,4.15,9,296.56,18.33
rec_1,4.2,0,24.1,24.45
rec_1,4.2,1,309.03,287.57
rec_1,4.2,2,322.88,179.8
rec_1,4.2,3,112.39,102.62
rec_1,4.2,4,52.93,32.89
rec_1,4.2,5,174.75,219.4
rec_1,4.2,6,51.8,231.78
rec_1,4.2,7,332.66,273.18
rec_1,4.2,8,265.94,19.19
rec_1,4.2,9,303.99,19.28
rec_1,4.25,0,20.0,30.74
rec_1,4.25,1,314.11,293.09
rec_1,4.25,2,325.95,172.96
rec_1,4.25,3,119.47,100.14
rec_1,4.25,4,60.38,33.75
rec_1,4.25,5,177.31,226.45
rec_1,4.25,6,58.14,235.79
rec_1,4.25,7,336.24,279.77
rec_1,4.25,8,272.51,22.83
rec_1,4.25,9,311.44,20.22
rec_1,4.3,0,19.4,36.96
rec_1,4.3,1,318.87,298.88
rec_1,4.3,2,329.03,166.12
rec_1,4.3,3,126.55,97.67
rec_1,4.3,4,67.83,34.61
rec_1,4.3,5,179.86,233.51
rec_1,4.3,6,64.48,239.8
rec_1,4.3,7,340.18,286.15
rec_1,4.3,8,279.03,26.53
rec_1,4.3,9,318.88,21.13
rec_1,4.35,0,23.59,43.18
rec_1,4.35,1,323.28,304.94
rec_1,4.35,2,332.1,159.28
rec_1,4.35,3,133.63,95.19
rec_1,4.35,4,75.28,35.46
rec_1,4.35,5,182.41,240.56
rec_1,4.35,6,70.81,243.81
rec_1,4.35,7,344.49,292.29
rec_1,4.35,8,285.5,30.31
rec_1,4.35,9,326.33,22.0
rec_1,4.4,0,27.78,49.4
rec_1,4.4,1,327.32,311.26
rec_1,4.4,2,335.17,152.44
rec_1,4.4,3,140.71,92.71
rec_1,4.4,4,82.73,36.32
rec_1,4.4,5,184.97,247.61
rec_1,4.4,6,77.15,247.82
rec_1,4.4,7,349.16,298.16
rec_1,4.4,8,291.95,34.15
rec_1,4.4,9,333.78,22.84
rec_1,4.45,0,31.98,55.62
rec_1,4.45,1,331.0,317.8
rec_1,4.45,2,338.25,145.6
rec_1,4.45,3,147.79,90.24
rec_1,4.45,4,90.18,37.18
rec_1,4.45,5,187.52,254.66
rec_1,4.45,6,83.49,251.84
rec_1,4.45,7,354.15,303.75
rec_1,4.45,8,298.37,38.03
rec_1,4.45,9,341.24,23.66
rec_1,4.5,0,36.17,61.84
rec_1,4.5,1,334.34,319.75
rec_1,4.5,2,341.32,138.76
rec_1,4.5,3,154.87,87.76
rec_1,4.5,4,97.63,38.04
rec_1,4.5,5,190.08,261.71
rec_1,4.5,6,89.83,255.85
rec_1,4.5,7,359.43,309.08
rec_1,4.5,8,304.77,41.93
rec_1,4.5,9,348.69,24.46
rec_1,4.55,0,40.36,68.05
rec_1,4.55,1,337.41,312.91
rec_1,4.55,2,344.4,131.92
rec_1,4.55,3,161.95,85.28
rec_1,4.55,4,105.09,38.89
rec_1,4.55,5,192.63,268.76
rec_1,4.55,6,96.17,259.86
rec_1,4.55,7,364.95,314.15
rec_1,4.55,8,311.18,45.83
rec_1,4.55,9,356.15,25.27
rec_1,4.6,0,44.55,74.27
rec_1,4.6,1,340.17,305.93
rec_1,4.6,2,347.47,125.07
rec_1,4.6,3,169.03,82.81
rec_1,4.6,4,112.54,39.75
rec_1,4.6,5,195.19,275.82
rec_1,4.6,6,102.5,263.87
rec_1,4.6,7,370.63,319.05
rec_1,4.6,8,317.58,49.73
rec_1,4.6,9,363.61,26.07
rec_1,4.65,0,48.75,80.49
rec_1,4.65,1,342.67,298.86
rec_1,4.65,2,350.55,118.23
rec_1,4.65,3,176.11,80.33
rec_1,4.65,4,119.99,40.61
rec_1,4.65,5,197.74,282.87
rec_1,4.65,6,108.84,267.88
rec_1,4.65,7,375,320.4
rec_1,4.65,8,323.99,53.64
rec_1,4.65,9,371.07,26.87
rec_1,4.7,0,52.94,86.71
rec_1,4.7,1,345.0,291.74
rec_1,4.7,2,353.62,111.39
rec_1,4.7,3,183.19,77.86
rec_1,4.7,4,127.44,41.46
rec_1,4.7,5,200.29,289.92
rec_1,4.7,6,115.18,271.89
rec_1,4.7,7,369.23,315.61
rec_1,4.7,8,330.39,57.54
rec_1,4.7,9,372.51,27.68
rec_1,4.75,0,57.13,92.93
rec_1,4.75,1,347.12,284.54
rec_1,4.75,2,356.69,104.55
rec_1,4.75,3,190.26,75.38
rec_1,4.75,4,134.89,42.32
rec_1,4.75,5,202.85,296.97
rec_1,4.75,6,121.52,275.9
rec_1,4.75,7,363.44,310.84
rec_1,4.75,8,336.79,61.44
rec_1,4.75,9,365.06,28.48
rec_1,4.8,0,61.32,99.15
rec_1,4.8,1,349.02,277.29
rec_1,4.8,2,359.79,97.72
rec_1,4.8,3,197.34,72.9
rec_1,4.8,4,142.34,43.18
rec_1,4.8,5,205.4,304.02
rec_1,4.8,6,127.85,279.91
rec_1,4.8,7,357.59,306.15
rec_1,4.8,8,343.17,65.39
rec_1,4.8,9,357.6,29.23
rec_1,4.85,0,65.52,105.37
rec_1,4.85,1,350.76,269.99
rec_1,4.85,2,363.04,90.96
rec_1,4.85,3,204.42,70.43
rec_1,4.85,4,149.79,44.03
rec_1,4.85,5,207.96,311.08
rec_1,4.85,6,134.19,283.92
rec_1,4.85,7,351.62,301.61
rec_1,4.85,8,349.53,69.37
rec_1,4.85,9,350.12,29.85
rec_1,4.9,0,69.71,111.58
rec_1,4.9,1,352.41,262.68
rec_1,4.9,2,366.62,84.37
rec_1,4.9,3,211.5,67.95
rec_1,4.9,4,157.24,44.89
rec_1,4.9,5,210.51,318.13
rec_1,4.9,6,140.53,287.93
rec_1,4.9,7,345.51,297.27
rec_1,4.9,8,355.91,73.3
rec_1,4.9,9,342.64,30.33
rec_1,4.95,0,73.9,117.8
rec_1,4.95,1,354.06,255.36
rec_1,4.95,2,370.72,78.1
rec_1,4.95,3,218.58,65.47
rec_1,4.95,4,164.69,45.75
rec_1,4.95,5,213.06,319.65
rec_1,4.95,6,146.87,291.94
rec_1,4.95,7,339.27,293.1
rec_1,4.95,8,362.35,77.15
rec_1,4.95,9,335.15,30.76
rec_1,5.0,0,78.1,124.02
rec_1,5.0,1,355.73,248.05
rec_1,5.0,2,375,72.16
rec_1,5.0,3,225.66,63.0
rec_1,5.0,4,172.14,46.61
rec_1,5.0,5,215.62,312.6
rec_1,5.0,6,153.2,295.95
rec_1,5.0,7,332.97,289.03
rec_1,5.0,8,368.61,81.28
rec_1,5.0,9,327.66,31.2
rec_1,5.05,0,82.29,130.24
rec_1,5.05,1,357.4,240.74
rec_1,5.05,2,370.65,66.05
rec_1,5.05,3,232.74,60.52
rec_1,5.05,4,179.59,47.46
rec_1,5.05,5,218.17,305.55
rec_1,5.05,6,159.54,299.96
rec_1,5.05,7,326.66,284.98
rec_1,5.05,8,374.49,85.94
rec_1,5.05,9,320.17,31.64
rec_1,5.1,0,86.48,136.46
rec_1,5.1,1,359.07,233.42
rec_1,5.1,2,366.51,59.8
rec_1,5.1,3,239.82,58.04
rec_1,5.1,4,187.05,48.32
rec_1,5.1,5,220.73,298.49
rec_1,5.1,6,165.88,303.97
rec_1,5.1,7,320.35,280.92
rec_1,5.1,8,371.29,90.91
rec_1,5.1,9,312.69,32.07
rec_1,5.15,0,90.67,142.68
rec_1,5.15,1,360.73,226.11
rec_1,5.15,2,362.47,53.48
rec_1,5.15,3,246.9,55.57
rec_1,5.15,4,194.5,49.18
rec_1,5.15,5,223.28,291.44
rec_1,5.15,6,172.22,307.98
rec_1,5.15,7,314.04,276.87
rec_1,5.15,8,365.85,96.08
rec_1,5.15,9,305.2,32.51
rec_1,5.2,0,94.87,148.9
rec_1,5.2,1,362.4,218.8
rec_1,5.2,2,358.47,47.14
rec_1,5.2,3,253.98,53.09
rec_1,5.2,4,201.95,50.03
rec_1,5.2,5,225.83,284.39
rec_1,5.2,6,178.56,311.99
rec_1,5.2,7,307.73,272.81
rec_1,5.2,8,360.47,101.3
rec_1,5.2,9,297.71,32.94
rec_1,5.25,0,99.06,155.11
rec_1,5.25,1,364.07,211.49
rec_1,5.25,2,354.47,40.79
rec_1,5.25,3,261.06,50.62
rec_1,5.25,4,209.4,50.89
rec_1,5.25,5,228.39,277.34
rec_1,5.25,6,184.89,316.0
rec_1,5.25,7,301.42,268.76
rec_1,5.25,8,355.08,106.52
rec_1,5.25,9,290.22,33.37
rec_1,5.3,0,103.25,161.33
rec_1,5.3,1,365.74,204.17
rec_1,5.3,2,350.46,34.45
rec_1,5.3,3,268.16,48.21
rec_1,5.3,4,216.85,51.75
rec_1,5.3,5,230.94,270.29
rec_1,5.3,6,191.23,320.01
rec_1,5.3,7,295.11,264.71
rec_1,5.3,8,349.69,111.74
rec_1,5.3,9,282.73,33.66
rec_1,5.35,0,107.44,167.55
rec_1,5.35,1,367.41,196.86
rec_1,5.35,2,346.46,28.11
rec_1,5.35,3,275.34,46.05
rec_1,5.35,4,224.3,52.6
rec_1,5.35,5,233.5,263.24
rec_1,5.35,6,197.57,320.66
rec_1,5.35,7,288.8,260.65
rec_1,5.35,8,344.31,116.96
rec_1,5.35,9,275.23,33.56
rec_1,5.4,0,111.64,173.77
rec_1,5.4,1,369.08,189.55
rec_1,5.4,2,342.46,21.77
rec_1,5.4,3,282.67,44.47
rec_1,5.4,4,231.75,53.46
rec_1,5.4,5,236.05,256.18
rec_1,5.4,6,203.91,316.65
rec_1,5.4,7,282.49,256.6
rec_1,5.4,8,338.92,122.18
rec_1,5.4,9,267.77,32.86
rec_1,5.45,0,115.83,179.99
rec_1,5.45,1,370.74,182.24
rec_1,5.45,2,338.45,20.11
rec_1,5.45,3,290.08,43.32
rec_1,5.45,4,239.19,54.39
rec_1,5.45,5,238.58,249.12
rec_1,5.45,6,210.24,312.64
rec_1,5.45,7,276.19,252.53
rec_1,5.45,8,333.53,127.39
rec_1,5.45,9,260.35,31.77
rec_1,5.5,0,120.02,186.21
rec_1,5.5,1,372.41,174.93
rec_1,5.5,2,334.45,26.46
rec_1,5.5,3,297.52,42.31
rec_1,5.5,4,246.6,55.58
rec_1,5.5,5,240.93,242.0
rec_1,5.5,6,216.58,308.63
rec_1,5.5,7,269.93,248.4
rec_1,5.5,8,328.15,132.61
rec_1,5.5,9,252.98,30.35
rec_1,5.55,0,124.22,192.43
rec_1,5.55,1,374.08,167.61
rec_1,5.55,2,330.52,32.84
rec_1,5.55,3,304.96,41.37
rec_1,5.55,4,253.93,57.16
rec_1,5.55,5,242.96,234.78
rec_1,5.55,6,222.92,304.62
rec_1,5.55,7,263.75,244.16
rec_1,5.55,8,322.76,137.83
rec_1,5.55,9,245.71,28.54
rec_1,5.6,0,128.41,198.65
rec_1,5.6,1,374.44,160.3
rec_1,5.6,2,326.82,39.37
rec_1,5.6,3,312.41,40.5
rec_1,5.6,4,261.19,59.03
rec_1,5.6,5,244.54,227.45
rec_1,5.6,6,229.26,300.61
rec_1,5.6,7,257.6,239.86
rec_1,5.6,8,317.37,143.05
rec_1,5.6,9,238.5,26.44
rec_1,5.65,0,132.6,204.86
rec_1,5.65,1,372.78,152.99
rec_1,5.65,2,323.63,46.15
rec_1,5.65,3,319.84,39.55
rec_1,5.65,4,268.43,60.99
rec_1,5.65,5,245.65,220.04
rec_1,5.65,6,235.6,296.6
rec_1,5.65,7,251.41,235.63
rec_1,5.65,8,311.99,148.27
rec_1,5.65,9,231.33,24.26
rec_1,5.7,0,136.79,211.08
rec_1,5.7,1,371.11,145.68
rec_1,5.7,2,320.92,53.15
rec_1,5.7,3,327.18,38.0
rec_1,5.7,4,275.67,62.96
rec_1,5.7,5,246.49,212.58
rec_1,5.7,6,241.93,292.59
rec_1,5.7,7,245.01,231.71
rec_1,5.7,8,306.6,153.49
rec_1,5.7,9,224.16,22.07
rec_1,5.75,0,140.99,217.3
rec_1,5.75,1,369.44,138.37
rec_1,5.75,2,318.27,60.16
rec_1,5.75,3,334.4,35.95
rec_1,5.75,4,282.9,64.94
rec_1,5.75,5,247.31,205.13
rec_1,5.75,6,248.27,288.58
rec_1,5.75,7,238.38,228.22
rec_1,5.75,8,301.22,158.71
rec_1,5.75,9,216.98,19.88
rec_1,5.8,0,145.18,223.52
rec_1,5.8,1,367.77,131.05
rec_1,5.8,2,315.73,67.22
rec_1,5.8,3,341.55,33.69
rec_1,5.8,4,290.11,67.01
rec_1,5.8,5,248.22,197.68
rec_1,5.8,6,254.61,284.57
rec_1,5.8,7,231.55,225.12
rec_1,5.8,8,295.83,163.93
rec_1,5.8,9,209.81,18
rec_1,5.85,0,149.37,229.74
rec_1,5.85,1,366.1,123.74
rec_1,5.85,2,313.56,74.4
rec_1,5.85,3,348.68,31.37
rec_1,5.85,4,297.29,69.18
rec_1,5.85,5,249.25,190.25
rec_1,5.85,6,260.95,280.56
rec_1,5.85,7,224.6,222.29
rec_1,5.85,8,290.44,169.15
rec_1,5.85,9,202.64,20.19
rec_1,5.9,0,153.56,235.96
rec_1,5.9,1,364.43,116.43
rec_1,5.9,2,311.94,81.72
rec_1,5.9,3,355.81,29.05
rec_1,5.9,4,304.48,71.31
rec_1,5.9,5,250.31,182.83
rec_1,5.9,6,267.28,276.55
rec_1,5.9,7,217.61,219.58
rec_1,5.9,8,285.07,174.38
rec_1,5.9,9,195.46,22.38
rec_1,5.95,0,157.76,242.18
rec_1,5.95,1,362.76,109.12
rec_1,5.95,2,310.78,89.13
rec_1,5.95,3,362.94,26.73
rec_1,5.95,4,311.77,73.04
rec_1,5.95,5,251.16,175.38
rec_1,5.95,6,273.62,272.54
rec_1,5.95,7,210.62,216.87
rec_1,5.95,8,279.78,179.69
rec_1,5.95,9,188.29,24.57
rec_1,6.0,0,161.95,248.39
rec_1,6.0,1,361.1,101.81
rec_1,6.0,2,309.69,96.55
rec_1,6.0,3,370.07,24.41
rec_1,6.0,4,319.18,74.2
rec_1,6.0,5,251.68,167.9
rec_1,6.0,6,279.96,268.53
rec_1,6.0,7,203.62,214.17
rec_1,6.0,8,274.69,185.21
rec_1,6.0,9,181.11,26.75
rec_1,6.05,0,166.14,254.61
rec_1,6.05,1,359.44,94.49
rec_1,6.05,2,308.51,103.95
rec_1,6.05,3,375,22.09
rec_1,6.05,4,326.65,74.91
rec_1,6.05,5,251.9,160.4
rec_1,6.05,6,286.3,264.52
rec_1,6.05,7,196.63,211.46
rec_1,6.05,8,269.87,190.95
rec_1,6.05,9,173.94,28.94
rec_1,6.1,0,170.34,260.83
rec_1,6.1,1,357.9,87.15
rec_1,6.1,2,307.23,111.34
rec_1,6.1,3,367.87,19.77
rec_1,6.1,4,334.14,75.32
rec_1,6.1,5,252.0,152.9
rec_1,6.1,6,292.63,260.51
rec_1,6.1,7,189.63,208.76
rec_1,6.1,8,265.22,196.83
rec_1,6.1,9,166.77,31.13
rec_1,6.15,0,174.53,267.05
rec_1,6.15,1,356.7,79.75
rec_1,6.15,2,305.93,118.73
rec_1,6.15,3,360.74,18
rec_1,6.15,4,341.64,75.52
rec_1,6.15,5,252.08,145.4
rec_1,6.15,6,298.97,256.5
rec_1,6.15,7,182.63,206.06
rec_1,6.15,8,260.59,202.73
rec_1,6.15,9,159.59,33.32
rec_1,6.2,0,178.72,273.27
rec_1,6.2,1,356.07,72.28
rec_1,6.2,2,304.63,126.12
rec_1,6.2,3,353.6,20.32
rec_1,6.2,4,349.13,75.59
rec_1,6.2,5,252.16,137.9
rec_1,6.2,6,305.31,252.49
rec_1,6.2,7,175.64,203.35
rec_1,6.2,8,255.96,208.64
rec_1,6.2,9,152.42,35.51
rec_1,6.25,0,182.91,279.49
rec_1,6.25,1,356.06,64.78
rec_1,6.25,2,303.33,133.5
rec_1,6.25,3,346.47,22.64
rec_1,6.25,4,356.62,76.01
rec_1,6.25,5,252.23,130.4
rec_1,6.25,6,311.65,248.48
rec_1,6.25,7,168.64,200.65
rec_1,6.25,8,251.34,214.54
rec_1,6.25,9,145.25,37.7
rec_1,6.3,0,187.11,285.71
rec_1,6.3,1,356.09,57.28
rec_1,6.3,2,302.02,140.89
rec_1,6.3,3,339.32,24.89
rec_1,6.3,4,364.04,77.11
rec_1,6.3,5,252.31,122.9
rec_1,6.3,6,317.99,244.47
rec_1,6.3,7,161.65,197.94
rec_1,6.3,8,246.71,220.44
rec_1,6.3,9,138.07,39.89
rec_1,6.35,0,191.3,291.92
rec_1,6.35,1,356.04,49.78
rec_1,6.35,2,300.72,148.27
rec_1,6.35,3,332.1,26.95
rec_1,6.35,4,371.38,78.64
rec_1,6.35,5,252.39,115.4
rec_1,6.35,6,324.32,240.46
rec_1,6.35,7,154.65,195.24
rec_1,6.35,8,242.09,226.35
rec_1,6.35,9,130.9,42.07
rec_1,6.4,0,195.49,298.14
rec_1,6.4,1,356.05,42.28
rec_1,6.4,2,299.42,155.66
rec_1,6.4,3,324.83,28.78
rec_1,6.4,4,372.57,80.39
rec_1,6.4,5,252.47,107.9
rec_1,6.4,6,330.66,236.45
rec_1,6.4,7,147.66,192.54
rec_1,6.4,8,237.46,232.25
rec_1,6.4,9,123.73,44.26
rec_1,6.45,0,199.68,304.36
rec_1,6.45,1,356.25,34.78
rec_1,6.45,2,298.12,163.05
rec_1,6.45,3,317.53,30.47
rec_1,6.45,4,365.3,82.24
rec_1,6.45,5,252.55,100.4
rec_1,6.45,6,337.0,232.43
rec_1,6.45,7,140.66,189.83
rec_1,6.45,8,232.84,238.15
rec_1,6.45,9,116.55,46.45
rec_1,6.5,0,203.88,310.58
rec_1,6.5,1,356.6,27.29
rec_1,6.5,2,296.82,170.43
rec_1,6.5,3,310.21,32.11
rec_1,6.5,4,358.04,84.09
rec_1,6.5,5,252.63,92.9
rec_1,6.5,6,343.34,228.42
rec_1,6.5,7,133.67,187.13
rec_1,6.5,8,228.21,244.06
rec_1,6.5,9,109.38,48.64
rec_1,6.55,0,208.07,316.8
rec_1,6.55,1,356.97,19.8
rec_1,6.55,2,295.52,177.82
rec_1,6.55,3,302.89,33.73
rec_1,6.55,4,350.77,85.95
rec_1,6.55,5,252.71,85.4
rec_1,6.55,6,349.67,224.41
rec_1,6.55,7,126.67,184.42
rec_1,6.55,8,223.58,249.96
rec_1,6.55,9,102.21,50.83
rec_1,6.6,0,212.26,322
rec_1,6.6,1,357.34,22.99
rec_1,6.6,2,294.22,185.21
rec_1,6.6,3,295.56,35.36
rec_1,6.6,4,343.5,87.81
rec_1,6.6,5,252.79,77.91
rec_1,6.6,6,356.01,220.4
rec_1,6.6,7,119.67,181.72
rec_1,6.6,8,218.96,255.87
rec_1,6.6,9,95.03,53.02
rec_1,6.65,0,216.46,315.78
rec_1,6.65,1,357.72,30.48
rec_1,6.65,2,292.91,192.59
rec_1,6.65,3,288.24,36.99
rec_1,6.65,4,336.24,89.66
rec_1,6.65,5,252.87,70.41
rec_1,6.65,6,362.35,216.39
rec_1,6.65,7,112.68,179.01
rec_1,6.65,8,214.33,261.77
rec_1,6.65,9,87.86,55.2
rec_1,6.7,0,220.65,309.56
rec_1,6.7,1,358.09,37.98
rec_1,6.7,2,291.61,199.98
rec_1,6.7,3,280.92,38.61
rec_1,6.7,4,328.97,91.52
rec_1,6.7,5,252.93,62.91
rec_1,6.7,6,368.69,212.38
rec_1,6.7,7,105.68,176.31
rec_1,6.7,8,209.71,267.67
rec_1,6.7,9,80.68,57.39
rec_1,6.75,0,224.89,303.38
rec_1,6.75,1,358.47,45.47
rec_1,6.75,2,290.31,207.36
rec_1,6.75,3,273.58,40.14
rec_1,6.75,4,321.7,93.38
rec_1,6.75,5,252.84,55.41
rec_1,6.75,6,375,208.37
rec_1,6.75,7,98.69,173.61
rec_1,6.75,8,205.03,273.54
rec_1,6.75,9,73.51,59.58
rec_1,6.8,0,229.3,297.31
rec_1,6.8,1,358.84,52.96
rec_1,6.8,2,289.01,214.75
rec_1,6.8,3,266.2,41.49
rec_1,6.8,4,314.44,95.23
rec_1,6.8,5,252.4,47.92
rec_1,6.8,6,368.66,204.36
rec_1,6.8,7,91.69,170.9
rec_1,6.8,8,200.2,279.27
rec_1,6.8,9,66.34,61.77
rec_1,6.85,0,233.89,291.38
rec_1,6.85,1,359.22,60.45
rec_1,6.85,2,287.71,222.14
rec_1,6.85,3,258.8,42.7
rec_1,6.85,4,307.17,97.09
rec_1,6.85,5,251.35,40.5
rec_1,6.85,6,362.32,200.35
rec_1,6.85,7,84.7,168.2
rec_1,6.85,8,195.18,284.85
rec_1,6.85,9,59.16,63.96
rec_1,6.9,0,238.59,285.54
rec_1,6.9,1,359.59,67.94
rec_1,6.9,2,286.41,229.52
rec_1,6.9,3,251.47,44.27
rec_1,6.9,4,299.9,98.95
rec_1,6.9,5,249.72,33.18
rec_1,6.9,6,355.99,196.34
rec_1,6.9,7,77.7,165.49
rec_1,6.9,8,190.08,290.34
rec_1,6.9,9,51.99,66.15
rec_1,6.95,0,243.31,279.7
rec_1,6.95,1,359.96,75.43
rec_1,6.95,2,285.1,236.91
rec_1,6.95,3,244.31,46.49
rec_1,6.95,4,292.64,100.81
rec_1,6.95,5,248.08,25.86
rec_1,6.95,6,349.65,192.33
rec_1,6.95,7,70.71,162.79
rec_1,6.95,8,184.96,295.83
rec_1,6.95,9,44.82,68.34
rec_1,7.0,0,248.02,273.87
rec_1,7.0,1,360.34,82.92
rec_1,7.0,2,283.8,244.3
rec_1,7.0,3,237.29,49.15
rec_1,7.0,4,285.37,102.66
rec_1,7.0,5,246.62,18.5
rec_1,7.0,6,343.31,188.32
rec_1,7.0,7,63.71,160.09
rec_1,7.0,8,179.85,301.31
rec_1,7.0,9,37.64,70.52
rec_1,7.05,0,252.72,268.03
rec_1,7.05,1,360.71,90.41
rec_1,7.05,2,282.53,251.69
rec_1,7.05,3,230.37,52.03
rec_1,7.05,4,278.11,104.52
rec_1,7.05,5,245.28,22.92
rec_1,7.05,6,336.97,184.31
rec_1,7.05,7,56.72,157.38
rec_1,7.05,8,174.73,306.8
rec_1,7.05,9,30.47,72.71
rec_1,7.1,0,257.33,262.11
rec_1,7.1,1,361.09,97.9
rec_1,7.1,2,281.47,259.11
rec_1,7.1,3,223.52,55.08
rec_1,7.1,4,270.84,106.38
rec_1,7.1,5,244.02,30.31
rec_1,7.1,6,330.64,180.3
rec_1,7.1,7,49.72,154.68
rec_1,7.1,8,169.61,312.28
rec_1,7.1,9,23.3,74.9
rec_1,7.15,0,261.69,256.01
rec_1,7.15,1,361.46,105.39
rec_1,7.15,2,280.83,266.58
rec_1,7.15,3,216.72,58.25
rec_1,7.15,4,263.57,108.23
rec_1,7.15,5,242.91,37.73
rec_1,7.15,6,324.3,176.29
rec_1,7.15,7,42.72,151.97
rec_1,7.15,8,164.5,317.76
rec_1,7.15,9,18,77.09
rec_1,7.2,0,265.64,249.64
rec_1,7.2,1,361.84,112.88
rec_1,7.2,2,280.62,274.08
rec_1,7.2,3,209.95,61.47
rec_1,7.2,4,256.31,110.09
rec_1,7.2,5,241.98,45.17
rec_1,7.2,6,317.96,172.28
rec_1,7.2,7,35.73,149.27
rec_1,7.2,8,159.38,322
rec_1,7.2,9,25.17,79.28
rec_1,7.25,0,269.32,243.1
rec_1,7.25,1,362.21,120.37
rec_1,7.25,2,280.61,281.58
rec_1,7.25,3,203.18,64.7
rec_1,7.25,4,249.04,111.95
rec_1,7.25,5,241.24,52.64
rec_1,7.25,6,311.62,168.27
rec_1,7.25,7,28.73,146.56
rec_1,7.25,8,154.27,316.52
rec_1,7.25,9,32.35,81.47
rec_1,7.3,0,272.92,236.52
rec_1,7.3,1,362.58,127.86
rec_1,7.3,2,280.65,289.08
rec_1,7.3,3,196.4,67.92
rec_1,7.3,4,241.77,113.8
rec_1,7.3,5,240.62,60.11
rec_1,7.3,6,305.28,164.26
rec_1,7.3,7,21.74,143.86
rec_1,7.3,8,149.15,311.03
rec_1,7.3,9,39.52,83.66
rec_1,7.35,0,276.5,229.93
rec_1,7.35,1,362.96,135.35
rec_1,7.35,2,280.69,296.58
rec_1,7.35,3,189.62,71.12
rec_1,7.35,4,234.51,115.66
rec_1,7.35,5,240.04,67.59
rec_1,7.35,6,298.95,160.25
rec_1,7.35,7,20.33,141.16
rec_1,7.35,8,144.03,305.55
rec_1,7.35,9,46.69,85.84
